orderdate,productcode,ordernumber,initial_qnty_in_stock,quantityordered,product_sold_so_far,updatedStock,are_we_going_to_fulfill_next_order
2004-09-10,S700_3962,10294,5088,45,557,4531,yes
2004-10-14,S700_3962,10306,5088,30,587,4501,yes
2004-10-29,S700_3962,10315,5088,37,624,4464,yes
2004-11-10,S700_3962,10327,5088,37,661,4427,yes
2004-11-21,S700_3962,10337,5088,36,697,4391,yes
2004-12-02,S700_3962,10350,5088,25,722,4366,yes
2004-12-16,S700_3962,10360,5088,31,753,4335,yes
2005-01-31,S700_3962,10373,5088,37,790,4298,yes
2005-03-01,S700_3962,10386,5088,30,820,4268,yes
2005-03-28,S700_3962,10397,5088,36,856,4232,yes
2005-05-06,S700_3962,10414,5088,40,896,4192,yes
2003-02-17,S700_4002,10106,8820,48,48,8772,yes
2003-04-28,S700_4002,10119,8820,26,74,8746,yes
2003-06-16,S700_4002,10131,8820,26,100,8720,yes
2003-08-10,S700_4002,10143,8820,34,134,8686,yes
2003-10-06,S700_4002,10155,8820,44,178,8642,yes
2003-10-28,S700_4002,10168,8820,39,217,8603,yes
2003-11-08,S700_4002,10178,8820,45,262,8558,yes
2003-11-15,S700_4002,10187,8820,44,306,8514,yes
2003-11-27,S700_4002,10198,8820,40,346,8474,yes
2004-01-12,S700_4002,10210,8820,42,388,8432,yes
2004-02-19,S700_4002,10222,8820,43,431,8389,yes
2004-04-02,S700_4002,10235,8820,34,465,8355,yes
2004-05-11,S700_4002,10250,8820,38,503,8317,yes
2004-06-24,S700_4002,10262,8820,35,538,8282,yes
2004-07-23,S700_4002,10275,8820,31,569,8251,yes
2004-08-21,S700_4002,10284,8820,32,601,8219,yes
2004-09-15,S700_4002,10296,8820,47,648,8172,yes
2004-10-15,S700_4002,10308,8820,39,687,8133,yes
2004-11-01,S700_4002,10316,8820,44,731,8089,yes
2004-11-12,S700_4002,10328,8820,39,770,8050,yes
2004-11-23,S700_4002,10339,8820,50,820,8000,yes
2004-12-03,S700_4002,10352,8820,22,842,7978,yes
2004-12-17,S700_4002,10361,8820,35,877,7943,yes
2005-01-31,S700_4002,10373,8820,45,922,7898,yes
2005-03-01,S700_4002,10386,8820,44,966,7854,yes
2005-03-30,S700_4002,10398,8820,36,1002,7818,yes
2005-04-03,S700_4002,10401,8820,40,1042,7778,yes
2005-05-10,S700_4002,10416,8820,43,1085,7735,yes
2003-02-17,S72_1253,10106,4857,48,48,4809,yes
2003-04-28,S72_1253,10119,4857,28,76,4781,yes
2003-06-16,S72_1253,10131,4857,21,97,4760,yes
2003-08-10,S72_1253,10143,4857,37,134,4723,yes
2003-10-06,S72_1253,10155,4857,34,168,4689,yes
2003-10-23,S72_1253,10167,4857,40,208,4649,yes
2003-11-08,S72_1253,10178,4857,45,253,4604,yes
2003-11-14,S72_1253,10186,4857,28,281,4576,yes
2003-11-26,S72_1253,10197,4857,29,310,4547,yes
2004-01-09,S72_1253,10209,4857,48,358,4499,yes
2004-02-19,S72_1253,10222,4857,31,389,4468,yes
2004-03-30,S72_1253,10234,4857,40,429,4428,yes
2004-05-08,S72_1253,10249,4857,32,461,4396,yes
2004-06-24,S72_1253,10262,4857,21,482,4375,yes
2004-07-21,S72_1253,10274,4857,32,514,4343,yes
2004-08-20,S72_1253,10283,4857,43,557,4300,yes
2004-09-15,S72_1253,10296,4857,21,578,4279,yes
2004-10-14,S72_1253,10307,4857,34,612,4245,yes
2004-11-01,S72_1253,10316,4857,34,646,4211,yes
2004-11-15,S72_1253,10329,4857,44,690,4167,yes
2004-11-23,S72_1253,10339,4857,27,717,4140,yes
2004-12-03,S72_1253,10352,4857,49,766,4091,yes
2004-12-17,S72_1253,10361,4857,23,789,4068,yes
2005-01-31,S72_1253,10373,4857,25,814,4043,yes
2005-03-01,S72_1253,10386,4857,50,864,3993,yes
2005-03-30,S72_1253,10398,4857,34,898,3959,yes
2005-04-01,S72_1253,10400,4857,20,918,3939,yes
2005-05-09,S72_1253,10415,4857,42,960,3897,yes
2003-02-11,S72_3212,10105,414,25,25,389,yes
2003-04-16,S72_3212,10117,414,50,75,339,yes
2003-06-12,S72_3212,10129,414,32,107,307,yes
2003-08-08,S72_3212,10142,414,39,146,268,yes
2003-09-28,S72_3212,10153,414,50,196,218,yes
2003-10-23,S72_3212,10167,414,38,234,180,yes
2003-11-07,S72_3212,10177,414,40,274,140,yes
2003-11-14,S72_3212,10185,414,28,302,112,yes
2003-11-26,S72_3212,10197,414,42,344,70,yes
2004-01-02,S72_3212,10208,414,42,386,28,no
2004-02-19,S72_3212,10222,414,36,422,-8,no
2004-03-20,S72_3212,10232,414,24,446,-32,no
2004-05-07,S72_3212,10248,414,23,469,-55,no
2004-06-17,S72_3212,10261,414,29,498,-84,no
2004-07-21,S72_3212,10273,414,37,535,-121,no
2004-08-20,S72_3212,10283,414,33,568,-154,no
2004-09-09,S72_3212,10293,414,32,600,-186,no
2004-10-14,S72_3212,10306,414,35,635,-221,no
2004-10-29,S72_3212,10315,414,40,675,-261,no
2004-11-10,S72_3212,10327,414,37,712,-298,no
2004-11-21,S72_3212,10337,414,42,754,-340,no
2004-12-02,S72_3212,10350,414,20,774,-360,no
2004-12-16,S72_3212,10360,414,31,805,-391,no
2005-01-31,S72_3212,10373,414,29,834,-420,no
2005-03-01,S72_3212,10386,414,43,877,-463,no
2005-03-28,S72_3212,10397,414,34,911,-497,no
2005-05-06,S72_3212,10414,414,47,958,-544,no
